episode,step,h_norm,attn_out_norm,update_norm,ffn_norm,h_new_norm,ratio_update_h,cos_h_prev,l2_h_prev,cos_q_prev,V_pw_cos,K_pw_cos,z_pw_cos,attn_entropy,attn_jsd_prev,logits_max_diff,kl_pi_prev,action
0,0,0.0,1.3071446418762207,1.3071446418762207,13.478941917419434,11.133699417114258,1307144641.8762207,nan,nan,nan,0.4583843946456909,0.4839414656162262,0.058386240154504776,2.772120952606201,nan,nan,nan,0
0,1,11.133699417114258,1.2642704248428345,1.2642704248428345,13.416029930114746,11.13794231414795,0.1135534899477752,0.9850841760635376,1.9233684539794922,0.8477059602737427,0.42140787839889526,0.4799771010875702,0.05735478550195694,1.982468843460083,0.1921623945236206,0.08037018775939941,0.00015479326248168945,2
0,2,11.13794231414795,1.261476755142212,1.261476755142212,12.837491035461426,11.139413833618164,0.1132594082068304,0.9972109794616699,0.8319013118743896,0.9997385740280151,0.420132577419281,0.47568970918655396,0.05480954796075821,2.0230140686035156,0.003858117386698723,0.03376263380050659,1.910235732793808e-05,3
0,3,11.139413833618164,1.4272795915603638,1.4272795915603638,12.585973739624023,11.13991641998291,0.12812878782300996,0.9992931485176086,0.4188293218612671,0.9999489784240723,0.45390039682388306,0.4640858471393585,0.05750827491283417,1.5727181434631348,0.09705980122089386,0.030705392360687256,0.00015903450548648834,0
0,4,11.13991641998291,1.3955484628677368,1.3955484628677368,12.38575267791748,11.140127182006836,0.1252745900646423,0.9998005032539368,0.22252459824085236,0.999987006187439,0.4486284852027893,0.49911072850227356,0.05798438563942909,1.9534430503845215,0.16505664587020874,0.028434395790100098,0.00010626576840877533,1
0,5,11.140127182006836,1.4193155765533447,1.4193155765533447,12.323307991027832,11.140244483947754,0.12740568876500585,0.9999338984489441,0.12802207469940186,0.9999960064888,0.46774184703826904,0.4619726836681366,0.061545420438051224,1.756721019744873,0.1291102170944214,0.01727151870727539,4.712492227554321e-05,2
0,6,11.140244483947754,1.2807563543319702,1.2807563543319702,12.194477081298828,11.140416145324707,0.11496662897995127,0.9999474287033081,0.11414193361997604,0.999998927116394,0.43089956045150757,0.46854618191719055,0.054905254393815994,2.062270164489746,0.07581205666065216,0.01922619342803955,0.00010422104969620705,2
0,7,11.140416145324707,1.273790955543518,1.273790955543518,12.145576477050781,11.140481948852539,0.11433962061444979,0.9999887347221375,0.05275409668684006,0.9999992251396179,0.43226414918899536,0.4636850953102112,0.055171482264995575,2.072305917739868,0.005823004990816116,0.007387638092041016,1.5941564925014973e-05,3
0,8,11.140481948852539,1.418990135192871,1.418990135192871,12.195892333984375,11.140396118164062,0.12737241904862348,0.999962329864502,0.09663272649049759,0.9999998807907104,0.4772208034992218,0.44901901483535767,0.06419972330331802,1.8162524700164795,0.06453737616539001,0.0184633731842041,8.122134022414684e-05,0
0,9,11.140396118164062,1.380556583404541,1.380556583404541,12.19009780883789,11.140368461608887,0.12392347352475082,0.9999713897705078,0.0843823179602623,0.999999463558197,0.467710942029953,0.46722808480262756,0.06778214871883392,1.9235478639602661,0.0887279063463211,0.01956641674041748,7.143290713429451e-05,1
