episode,step,h_norm,attn_out_norm,update_norm,ffn_norm,h_new_norm,ratio_update_h,cos_h_prev,l2_h_prev,cos_q_prev,V_pw_cos,K_pw_cos,z_pw_cos,attn_entropy,attn_jsd_prev,logits_max_diff,kl_pi_prev,action
0,0,0.0,3.534717559814453,3.534717559814453,119.56641387939453,10.303397178649902,3534717559.814453,nan,nan,nan,0.6597155332565308,0.6062820553779602,0.39940324425697327,2.772068500518799,nan,nan,nan,2
0,1,10.303397178649902,2.7398955821990967,2.7398955821990967,41.24282455444336,10.307042121887207,0.26592157272909445,0.9995231628417969,0.31826677918434143,0.8813766837120056,0.6107947826385498,0.6089762449264526,0.40313637256622314,2.023240804672241,0.15823930501937866,0.014197945594787598,6.7142536863684654e-06,0
0,2,10.307042121887207,2.6361660957336426,2.6361660957336426,41.183021545410156,10.307997703552246,0.25576359003478716,0.9999757409095764,0.07172693312168121,0.9999492168426514,0.5966588258743286,0.586013674736023,0.3946727216243744,2.1440460681915283,0.010791988112032413,0.003259420394897461,1.4435499906539917e-07,0
0,3,10.307997703552246,2.0813658237457275,2.0813658237457275,35.93879318237305,10.30803108215332,0.20191756765996044,0.9999812245368958,0.06320345401763916,0.9999985694885254,0.5532386898994446,0.5870116949081421,0.38652628660202026,2.043564558029175,0.0054003577679395676,0.003406822681427002,7.534981705248356e-07,3
0,4,10.30803108215332,2.398986577987671,2.398986577987671,39.29115676879883,10.308483123779297,0.23272985489354278,0.9999831914901733,0.05986296758055687,0.9999986886978149,0.5439813137054443,0.5579003691673279,0.3819182813167572,2.266472339630127,0.02776833437383175,0.003789842128753662,1.076958142220974e-06,3
0,5,10.308483123779297,1.8228060007095337,1.8228060007095337,32.291072845458984,10.307890892028809,0.17682582188108162,0.9999743700027466,0.07366495579481125,0.9999988079071045,0.5155895948410034,0.574799120426178,0.39715576171875,1.9775516986846924,0.04064358025789261,0.0043048858642578125,1.6780977603048086e-06,0
0,6,10.307890892028809,2.0322444438934326,2.0322444438934326,34.610206604003906,10.308003425598145,0.19715424476068008,0.9999858736991882,0.0544377863407135,0.9999972581863403,0.4874991476535797,0.5585406422615051,0.3939516842365265,2.173701763153076,0.014285232871770859,0.0029132962226867676,1.076958142220974e-06,0
0,7,10.308003425598145,1.5794975757598877,1.5794975757598877,29.23189926147461,10.307585716247559,0.15323021447950613,0.9999864101409912,0.053775954991579056,0.9999983310699463,0.46873563528060913,0.5597735047340393,0.3949834704399109,1.9723637104034424,0.015978612005710602,0.0019034743309020996,2.014057827182114e-07,1
0,8,10.307585716247559,1.9491491317749023,1.9491491317749023,34.171634674072266,10.308594703674316,0.18909851302061095,0.9999769926071167,0.07001159340143204,0.9999994039535522,0.45732465386390686,0.5625043511390686,0.3832840025424957,2.3009369373321533,0.04154814034700394,0.004388570785522461,9.194773156195879e-07,2
0,9,10.308594703674316,1.896852970123291,1.896852970123291,33.498382568359375,10.308821678161621,0.18400694029101672,0.9999969601631165,0.02579852193593979,0.9999974966049194,0.4539843797683716,0.5534983277320862,0.3788619935512543,2.3096091747283936,0.005125136114656925,0.001552581787109375,1.9212166080251336e-07,0
0,10,10.308821678161621,2.091940402984619,2.091940402984619,35.310874938964844,10.308972358703613,0.20292720820035334,0.9999975562095642,0.023206330835819244,0.9999997615814209,0.4901391267776489,0.5617116689682007,0.4072158932685852,2.3745179176330566,0.010875904001295567,0.0011965632438659668,9.348150342702866e-08,0
0,11,10.308972358703613,2.070899248123169,2.070899248123169,35.23825454711914,10.309123992919922,0.20088318952322726,0.9999988079071045,0.015685459598898888,0.9999998211860657,0.5074657201766968,0.5790734887123108,0.42802295088768005,2.4012389183044434,0.011961898766458035,0.0011897683143615723,1.1212250683456659e-07,2
0,12,10.309123992919922,1.6672853231430054,1.6672853231430054,29.586509704589844,10.308320999145508,0.16172909786399503,0.9999834895133972,0.05908413976430893,0.9999998807907104,0.5195266008377075,0.575394332408905,0.4451155364513397,2.206693172454834,0.020346427336335182,0.0018557906150817871,1.0398362064734101e-06,2
0,13,10.308320999145508,1.529839038848877,1.529839038848877,28.436697006225586,10.308046340942383,0.1484081684083849,0.9999911785125732,0.04311772808432579,0.9999991059303284,0.4973505735397339,0.5933513045310974,0.45255348086357117,2.2863597869873047,0.0053197480738162994,0.0025311708450317383,2.501328708603978e-07,3
0,14,10.308046340942383,1.2938613891601562,1.2938613891601562,23.990385055541992,10.306673049926758,0.12551955495398645,0.9999780654907227,0.06831370294094086,0.9999991655349731,0.4852105677127838,0.6005358099937439,0.45933741331100464,2.2742323875427246,0.01648649573326111,0.003591001033782959,3.3489777706563473e-06,3
0,15,10.306673049926758,1.4192430973052979,1.4192430973052979,26.05799674987793,10.306314468383789,0.1377013795266731,0.9999679327011108,0.08250012248754501,0.9999983310699463,0.4837394058704376,0.5966219305992126,0.4604472517967224,2.2559704780578613,0.008451801724731922,0.004095137119293213,1.6645353753119707e-06,2
0,16,10.306314468383789,1.4182186126708984,1.4182186126708984,24.64706039428711,10.30548095703125,0.13760676690212617,0.9999859929084778,0.05444469675421715,0.9999960660934448,0.4946814775466919,0.5815195441246033,0.4654178023338318,2.1190035343170166,0.00977808702737093,0.003125786781311035,1.753243850544095e-06,2
0,17,10.30548095703125,1.8234730958938599,1.8234730958938599,31.501340866088867,10.306817054748535,0.17694206641076135,0.9999586939811707,0.09364122152328491,0.9999988079071045,0.5223121643066406,0.5573744177818298,0.47556209564208984,2.0620968341827393,0.006462200544774532,0.0069904327392578125,8.213100954890251e-06,0
