episode,step,h_norm,attn_out_norm,update_norm,ffn_norm,h_new_norm,ratio_update_h,cos_h_prev,l2_h_prev,cos_q_prev,V_pw_cos,K_pw_cos,z_pw_cos,attn_entropy,attn_jsd_prev,logits_max_diff,kl_pi_prev,action
0,0,0.0,1.1286921501159668,1.1286921501159668,9.40307331085205,11.213308334350586,1128692150.1159668,nan,nan,nan,0.5951510071754456,0.5554916262626648,0.19650810956954956,2.7721738815307617,nan,nan,nan,3
0,1,11.213308334350586,1.1755783557891846,1.1755783557891846,10.68111801147461,11.215914726257324,0.10483778031751302,0.9697359800338745,2.7590701580047607,0.8087165355682373,0.5506066083908081,0.6292926669120789,0.19139105081558228,1.6497248411178589,0.2560236155986786,0.1466635763645172,0.00042100390419363976,2
0,2,11.215914726257324,1.3260958194732666,1.3260958194732666,10.738500595092773,11.216562271118164,0.11823340778160284,0.9909226298332214,1.5112754106521606,0.9995884299278259,0.5862153768539429,0.5425092577934265,0.18190227448940277,0.2714924216270447,0.5974465608596802,0.07545268535614014,4.2773084715008736e-05,1
0,3,11.216562271118164,1.3242247104644775,1.3242247104644775,10.563780784606934,11.21675968170166,0.11805976541263986,0.9974946975708008,0.7939695715904236,0.9998776912689209,0.5840066075325012,0.5294150114059448,0.17656926810741425,0.3089175522327423,0.0006345011061057448,0.039333224296569824,1.0652118362486362e-05,1
0,4,11.21675968170166,1.3215938806533813,1.3215938806533813,10.41926383972168,11.216839790344238,0.117823143060589,0.9992445707321167,0.43599367141723633,0.9999662041664124,0.583050012588501,0.5263100266456604,0.1738406866788864,0.35554182529449463,0.0010377040598541498,0.023561835289001465,1.540081575512886e-05,0
0,5,11.216839790344238,1.0263278484344482,1.0263278484344482,10.311236381530762,11.217121124267578,0.09149884170744235,0.9996463060379028,0.2983418107032776,0.9999901056289673,0.5538795590400696,0.5671440362930298,0.16906020045280457,1.8647935390472412,0.30969488620758057,0.030108213424682617,0.000208183191716671,2
0,6,11.217121124267578,1.025940179824829,1.025940179824829,10.252004623413086,11.21725082397461,0.09146198640979887,0.9998956322669983,0.16205854713916779,0.9999964237213135,0.5466981530189514,0.5686128735542297,0.16493043303489685,1.8311420679092407,0.008337263017892838,0.008771061897277832,5.6674471125006676e-06,0
0,7,11.21725082397461,1.1601704359054565,1.1601704359054565,10.171683311462402,11.21732234954834,0.10342734187826365,0.9998170137405396,0.21459242701530457,0.9999989867210388,0.545345664024353,0.5303304195404053,0.15254253149032593,1.2293822765350342,0.12318172305822372,0.0524480938911438,0.0005194880068302155,3
0,8,11.21732234954834,1.071219563484192,1.071219563484192,10.170408248901367,11.21723461151123,0.09549690470714912,0.9997374415397644,0.2570135295391083,0.9999979138374329,0.5460827946662903,0.5499547719955444,0.1559329777956009,1.544743299484253,0.29890209436416626,0.08745169639587402,0.0010874085128307343,3
0,9,11.21723461151123,1.2073469161987305,1.2073469161987305,10.192870140075684,11.217072486877441,0.10763320533206462,0.9998261332511902,0.2091308981180191,0.9999971389770508,0.5536098480224609,0.513936460018158,0.15013408660888672,0.12453643232584,0.6061133742332458,0.029667377471923828,0.0001947474665939808,2
0,10,11.217072486877441,1.0937811136245728,1.0937811136245728,10.19810962677002,11.217184066772461,0.09751039006872413,0.9999148845672607,0.14635778963565826,0.9999984502792358,0.5545389652252197,0.5843108296394348,0.15200872719287872,1.7937114238739014,0.5718048810958862,0.014576494693756104,6.707198917865753e-05,0
0,11,11.217184066772461,1.0782579183578491,1.0782579183578491,10.198342323303223,11.217243194580078,0.09612554380308908,0.9999746084213257,0.0796816349029541,0.9999992847442627,0.5413849353790283,0.5887205600738525,0.14855827391147614,1.891774296760559,0.02450241707265377,0.006226301193237305,6.015179678797722e-06,2
0,12,11.217243194580078,1.2445122003555298,1.2445122003555298,10.0866117477417,11.217609405517578,0.11094635096766471,0.9992920756340027,0.4220674932003021,0.9999997615814209,0.5433593988418579,0.5286014080047607,0.14372512698173523,0.9130905866622925,0.4100368618965149,0.13387775421142578,0.0031107384711503983,2
0,13,11.217609405517578,1.2265187501907349,1.2265187501907349,10.014850616455078,11.217752456665039,0.10933869292930186,0.9998645186424255,0.18461501598358154,0.9999922513961792,0.5420106053352356,0.5152620077133179,0.14106342196464539,1.0115265846252441,0.011917310766875744,0.049797236919403076,0.00039044301956892014,0
0,14,11.217752456665039,1.2284032106399536,1.2284032106399536,10.0307035446167,11.217301368713379,0.10950528774684243,0.9993981719017029,0.3891899585723877,0.9999986886978149,0.5517297983169556,0.5174948573112488,0.15005667507648468,0.23351067304611206,0.05244891718029976,0.11917948722839355,0.002590462565422058,1
0,15,11.217301368713379,1.2182929515838623,1.2182929515838623,9.987715721130371,11.217613220214844,0.10860838195734418,0.9996659755706787,0.28993865847587585,0.9999930262565613,0.5466024875640869,0.5137501955032349,0.14145882427692413,1.0467160940170288,0.054463356733322144,0.0971270203590393,0.0016318410634994507,2
0,16,11.217613220214844,1.2353700399398804,1.2353700399398804,9.958728790283203,11.217782020568848,0.11012770860325849,0.9999232292175293,0.13898299634456635,0.9999961256980896,0.5514710545539856,0.5167654752731323,0.1437617987394333,0.9814248085021973,0.007780828047543764,0.040582895278930664,0.00022313185036182404,3
0,17,11.217782020568848,1.0901051759719849,1.0901051759719849,10.095056533813477,11.217498779296875,0.09717653400406387,0.9994237422943115,0.38081690669059753,0.9999991655349731,0.5503880977630615,0.5673034191131592,0.15052396059036255,1.8768857717514038,0.409981369972229,0.11486566066741943,0.0024421606212854385,0
0,18,11.217498779296875,1.2418427467346191,1.2418427467346191,10.182893753051758,11.217254638671875,0.11070585084676597,0.9997556209564209,0.2479708343744278,0.9999939799308777,0.5785356163978577,0.5407850742340088,0.1638362854719162,1.60518217086792,0.21705347299575806,0.05920672416687012,0.0007522237719967961,2
0,19,11.217254638671875,1.1825487613677979,1.1825487613677979,10.084068298339844,11.217134475708008,0.10542229800961457,0.9997316002845764,0.2598646879196167,0.9999977946281433,0.5683397650718689,0.5121828317642212,0.15927712619304657,0.2850327491760254,0.14295032620429993,0.04648953676223755,0.0006399508565664291,3
0,20,11.217134475708008,1.2573274374008179,1.2573274374008179,10.17114543914795,11.217069625854492,0.11208989605355135,0.9998326301574707,0.20525044202804565,0.9999971985816956,0.5797107219696045,0.547880232334137,0.16010506451129913,1.3297861814498901,0.08887996524572372,0.04883450269699097,0.0005851918831467628,0
