episode,step,h_norm,attn_out_norm,update_norm,ffn_norm,h_new_norm,ratio_update_h,cos_h_prev,l2_h_prev,cos_q_prev,V_pw_cos,K_pw_cos,z_pw_cos,attn_entropy,attn_jsd_prev,logits_max_diff,kl_pi_prev,action
0,0,0.0,1.1286921501159668,4.514768600463867,9.407671928405762,11.213308334350586,4514768600.463867,nan,nan,nan,0.5951510071754456,0.5554916262626648,0.19650810956954956,2.7721738815307617,nan,nan,nan,0
0,1,11.213308334350586,1.072216272354126,4.288865089416504,10.465214729309082,11.21596908569336,0.382479903480233,0.9805252552032471,2.2132787704467773,0.8087167739868164,0.5635833740234375,0.6008361577987671,0.1845291703939438,1.7868009805679321,0.23457159101963043,0.15460240840911865,0.0023478828370571136,0
0,2,11.21596908569336,1.2415679693222046,4.966271877288818,10.41794204711914,11.216886520385742,0.442785802933747,0.9931676387786865,1.3111509084701538,0.9997360706329346,0.5684388279914856,0.5607159733772278,0.17250032722949982,0.9395735263824463,0.14106613397598267,0.18521776795387268,0.009737711399793625,2
0,3,11.216886520385742,1.2358098030090332,4.943239212036133,10.264376640319824,11.217039108276367,0.4406961952456427,0.9987689256668091,0.5566136240959167,0.9999162554740906,0.5676491856575012,0.5468978881835938,0.16733983159065247,0.9752820134162903,0.0022480362094938755,0.049450576305389404,0.0008009858429431915,1
0,4,11.217039108276367,1.0294772386550903,4.117908954620361,10.502790451049805,11.216971397399902,0.3671119370157146,0.9979248046875,0.722646176815033,0.9999850392341614,0.5571298003196716,0.5678946375846863,0.1712631732225418,1.951285481452942,0.14822269976139069,0.21112871170043945,0.007700905203819275,2
0,5,11.216971397399902,1.0265462398529053,4.106184959411621,10.603191375732422,11.216828346252441,0.36606895158558006,0.999505877494812,0.35262465476989746,0.9999802112579346,0.5538795590400696,0.5671440362930298,0.16906020045280457,1.8238162994384766,0.02189456857740879,0.099434494972229,0.0014548897743225098,1
0,6,11.216828346252441,1.321668028831482,5.286672115325928,10.68858814239502,11.216110229492188,0.4713161289565613,0.9974015355110168,0.808588981628418,0.9999953508377075,0.5733816623687744,0.5266100764274597,0.16781271994113922,0.3471062481403351,0.3041692078113556,0.1400465965270996,0.0029200371354818344,0
0,7,11.216110229492188,1.026503324508667,4.106013298034668,10.68913459777832,11.216439247131348,0.36608175330143566,0.9993916749954224,0.39124149084091187,0.9999728202819824,0.5367562174797058,0.5543542504310608,0.15977640450000763,1.7901700735092163,0.3291979432106018,0.06283408403396606,0.0007674805819988251,1
0,8,11.216439247131348,1.300005555152893,5.200022220611572,10.686209678649902,11.215959548950195,0.4636072202630171,0.999011754989624,0.4986483156681061,0.9999933242797852,0.5569265484809875,0.49640220403671265,0.15699508786201477,0.5375200510025024,0.28249844908714294,0.06768590211868286,0.001005454920232296,3
0,9,11.215959548950195,1.096024990081787,4.384099960327148,10.694058418273926,11.216194152832031,0.390880507476286,0.9989041090011597,0.5250946283340454,0.9999886751174927,0.519126296043396,0.5892935395240784,0.15599854290485382,1.6023389101028442,0.5238401889801025,0.07724320888519287,0.0007933154702186584,3
0,10,11.216194152832031,1.33108651638031,5.32434606552124,10.263267517089844,11.215838432312012,0.4747016673366759,0.9972034692764282,0.8388015031814575,0.9999873042106628,0.5466908812522888,0.5536534786224365,0.1538393646478653,1.2848129272460938,0.2963632047176361,0.2529083788394928,0.013913199305534363,3
0,11,11.215838432312012,1.2894139289855957,5.157655715942383,10.381592750549316,11.215365409851074,0.45985467310972966,0.9984684586524963,0.6207253932952881,0.9999732971191406,0.5564310550689697,0.5564945340156555,0.15446828305721283,1.5642428398132324,0.011487049981951714,0.15131640434265137,0.0052715204656124115,3
0,12,11.215365409851074,1.2743710279464722,5.097484111785889,10.417594909667969,11.215229988098145,0.4545089638638512,0.9997966289520264,0.22616766393184662,0.999987006187439,0.5576306581497192,0.551081120967865,0.15248362720012665,1.6226500272750854,0.0038983854465186596,0.044034361839294434,0.0005391163285821676,3
0,13,11.215229988098145,1.2305442094802856,4.922176837921143,10.437017440795898,11.21515941619873,0.43888327240231967,0.9999077320098877,0.15235035121440887,0.9999984502792358,0.5561354160308838,0.5376946926116943,0.1497914344072342,1.6786880493164062,0.028241368010640144,0.032066524028778076,0.00021624844521284103,0
0,14,11.21515941619873,1.1364543437957764,4.5458173751831055,10.541111946105957,11.215271949768066,0.4053279321752045,0.997553825378418,0.7844440937042236,0.9999990463256836,0.54771488904953,0.5487634539604187,0.14846178889274597,1.7596389055252075,0.025260785594582558,0.22504159808158875,0.01059761643409729,0
0,15,11.215271949768066,1.0500760078430176,4.20030403137207,10.693876266479492,11.216064453125,0.3745164673834711,0.9982846975326538,0.6568859815597534,0.9999822974205017,0.5665697455406189,0.5677050352096558,0.14314797520637512,1.8512712717056274,0.2155657708644867,0.13483747839927673,0.005718067288398743,0
0,16,11.216064453125,1.2108473777770996,4.843389511108398,10.747097969055176,11.215888977050781,0.4318261125682941,0.9981554746627808,0.6812215447425842,0.9999839067459106,0.5660361051559448,0.532971978187561,0.14998912811279297,1.4838390350341797,0.28430813550949097,0.12517786026000977,0.00514264777302742,0
0,17,11.215888977050781,1.1191411018371582,4.476564407348633,10.729336738586426,11.216038703918457,0.39912702564266517,0.9983313679695129,0.6479321718215942,0.9999837279319763,0.5745341181755066,0.5399026870727539,0.15706244111061096,1.7873342037200928,0.03366508707404137,0.20406505465507507,0.00675462931394577,0
0,18,11.216038703918457,1.1327012777328491,4.5308051109313965,10.668891906738281,11.216009140014648,0.4039576922419593,0.999718189239502,0.26626238226890564,0.9999876022338867,0.582748532295227,0.5453364253044128,0.16212859749794006,1.754988431930542,0.0035159559920430183,0.06529998779296875,0.0006808750331401825,0
0,19,11.216009140014648,1.1315175294876099,4.5260701179504395,10.628204345703125,11.215954780578613,0.40353659322575486,0.9999268651008606,0.13562916219234467,0.9999977350234985,0.5830150842666626,0.5469029545783997,0.1613723188638687,1.6988332271575928,0.00692114420235157,0.02006077766418457,9.217346087098122e-05,0
0,20,11.215954780578613,1.1238484382629395,4.495393753051758,10.591859817504883,11.215935707092285,0.4008034840543328,0.9999611377716064,0.09888414293527603,0.9999993443489075,0.5844811797142029,0.555321455001831,0.1595122367143631,1.5444068908691406,0.013289935886859894,0.008568227291107178,1.2350385077297688e-05,1
